SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1597.00,1622.00,1570.05,1612.80,1615.00,1591.60,582,8405,13454059.00,
500003,AEGIS LOGIS ,A ,Q,262.50,279.00,260.60,274.35,272.50,261.85,651,26971,7290153.00,
500008,AMAR RAJA BA,A ,Q,817.00,859.70,817.00,844.95,844.95,798.45,2792,85901,72860200.00,
500009,A.SARABHAI  ,XT,Q,12.00,12.33,11.91,12.04,12.04,12.33,38,20789,251592.00,
500010,HDFC        ,A ,Q,1785.00,1812.70,1763.20,1805.40,1805.40,1773.20,5115,253232,450813071.00,
500012,ANDHRA PETRO,X ,Q,61.40,64.00,61.40,62.45,62.45,64.60,747,259759,16213788.00,
500013,ANSAL INFRAS,B ,Q,25.25,25.55,24.05,24.80,24.85,24.35,148,33253,827369.00,
500014,APPLE FINANC,X ,Q,3.35,3.66,3.35,3.65,3.65,3.49,19,5843,19747.00,
500020,BOM DYEING  ,A ,Q,252.85,257.70,248.15,250.25,250.25,244.70,5820,711036,179862180.00,
500023,ASIANHOTNR  ,T ,Q,259.00,262.55,248.00,262.55,262.55,250.05,18,413,107081.00,
500024,ASSAMCO     ,B ,Q,5.41,5.53,5.27,5.41,5.47,5.54,99,203211,1098912.00,
500027,ATUL LTD.   ,A ,Q,2782.60,2792.95,2735.35,2746.00,2746.00,2735.35,125,484,1334334.00,
500028,ATV PROJECTS,XT,Q,11.50,11.81,11.31,11.60,11.60,11.25,58,28601,331269.00,
500029,AUTOLITE(I) ,B ,Q,76.00,84.40,75.30,81.50,81.50,74.10,1370,137359,11181514.00,
500031,BAJAJ ELECT.,A ,Q,541.25,556.55,515.00,518.90,518.90,536.95,2638,137381,72814260.00,
500032,BAJAJHIND   ,A ,Q,14.25,14.50,13.93,14.04,14.04,14.02,940,1058954,15053567.00,
500033,FORCE MOTR  ,B ,Q,3005.00,3029.95,2959.00,2975.00,2975.00,2984.45,2002,27550,82457101.00,
500034,BAJFINANCE  ,A ,Q,1629.00,1657.05,1629.00,1643.15,1640.00,1639.55,1499,38792,63923714.00,
500038,BALRAM.CHINI,A ,Q,121.10,122.50,120.10,121.80,121.80,120.30,1288,262202,31754217.00,
500039,BANCO PROD. ,B ,Q,236.50,239.75,234.85,238.60,236.30,232.70,187,7381,1751467.00,
500040,CENTURY TEXT,A ,Q,1271.45,1283.00,1257.10,1277.90,1274.00,1262.50,1170,42510,54011147.00,
500041,BANNARI AMAN,B ,Q,1810.00,1835.00,1800.10,1817.15,1800.10,1830.00,33,49,89077.00,
500042,BASF INDIA  ,B ,Q,2230.00,2270.00,2139.60,2211.15,2211.15,2118.25,980,4639,10291134.00,
500043,BATA INDIA  ,A ,Q,730.20,736.00,712.95,714.70,714.60,715.75,1190,45186,32507104.00,
500048,BEML LTD    ,A ,Q,1270.00,1357.20,1269.25,1346.50,1336.00,1253.75,2282,56626,75308260.00,
500049,BHARAT ELECT,A ,Q,157.20,158.30,155.80,157.70,157.70,156.35,2124,237386,37333537.00,
500052,BHANSALI ENG,B ,Q,181.00,185.90,181.00,183.15,183.15,178.40,1517,160899,29534083.00,
500055,BHUSH STEEL ,B ,Q,53.90,54.05,50.70,50.90,50.90,53.00,2220,561464,29214366.00,
500058,BIHAR SPONGE,XT,Q,2.90,2.90,2.70,2.90,2.90,2.77,37,66666,193076.00,
500059,BINANI IND. ,B ,Q,105.35,109.50,105.35,108.15,109.00,105.30,187,23278,2521532.00,
500060,BIRLACABLE  ,B ,Q,66.85,67.10,65.75,67.10,67.10,63.95,331,58291,3890342.00,
500067,BLUE STAR   ,A ,Q,760.00,760.00,732.05,739.20,745.00,741.80,158,2147,1603098.00,
500068,DISA INDIA  ,X ,Q,6633.00,6699.95,6251.00,6325.00,6325.00,6382.30,11,22,140857.00,
500069,BNK CAPITAL ,X ,Q,124.10,124.10,118.30,124.00,124.00,124.10,11,1540,191017.00,
500074,BPL LTD.    ,B ,Q,95.00,104.90,95.00,102.70,102.70,91.20,3932,451973,45649851.00,
500078,CAMPH.& ALL ,X ,Q,1105.00,1107.25,1091.10,1105.40,1107.25,1104.80,55,2477,2735321.00,
500083,CENTURY EXT ,B ,Q,6.84,6.99,6.55,6.98,6.99,6.45,112,40292,272380.00,
500084,CESC LTD.   ,A ,Q,1012.30,1043.25,1006.00,1035.85,1038.55,1005.95,1162,15291,15789280.00,
500085,CHAMBAL FERT,A ,Q,154.95,156.95,153.45,155.30,155.30,154.95,917,49375,7658755.00,
500086,EXIDE IND.  ,A ,Q,208.30,215.00,208.30,212.65,212.65,208.30,792,92938,19760625.00,
500087,CIPLA LTD.  ,A ,Q,627.00,634.00,618.75,621.20,621.50,621.90,1636,92279,57740876.00,
500089,DIC INDIA   ,B ,Q,508.00,530.00,508.00,526.05,522.00,521.65,26,342,178721.00,
500092,CRISIL LTD  ,A ,Q,1973.05,1990.00,1950.20,1970.25,1970.00,1946.40,129,1151,2271745.00,
500093,CGPOWER     ,A ,Q,88.15,92.00,87.95,90.15,90.15,88.45,1255,301966,27380211.00,
500096,DABUR (I)   ,A ,Q,339.10,345.75,339.10,344.80,345.00,339.90,394,25616,8808667.00,
500097,DALMIASUG   ,B ,Q,113.15,114.00,110.10,110.85,110.80,110.05,360,29884,3337568.00,
500101,ARVIND Ltd  ,A ,Q,399.00,411.30,398.75,406.35,406.35,398.55,1121,90729,36837892.00,
500102,BALARPUR IND,B ,Q,15.40,15.55,14.45,14.55,14.55,15.25,1244,820792,12089855.00,
500103,BHEL        ,A ,Q,95.00,98.25,95.00,97.60,97.60,94.60,4056,1115806,108287142.00,
500104,HIND.PETRO  ,A ,Q,396.25,399.05,389.50,391.45,391.45,395.15,6367,268064,105122268.00,
500106,IFCI LTD    ,A ,Q,23.50,24.60,23.40,24.15,24.15,23.40,2442,1259865,30288068.00,
500108,MAHA.TELE   ,B ,Q,23.10,23.80,23.00,23.45,23.45,22.50,1057,390061,9111589.00,
500109,MRPL        ,A ,Q,119.85,120.80,118.50,118.85,118.90,118.45,481,65437,7834008.00,
500110,CHENNAI PET.,A ,Q,380.85,382.20,375.00,379.10,378.70,376.35,683,55022,20891397.00,
500111,REL.CAP.    ,A ,Q,505.00,518.50,500.00,507.10,507.10,493.65,9651,798812,407310424.00,
500112,STATE BANK  ,A ,Q,288.00,292.40,285.00,288.50,288.50,296.40,21726,2614328,755958531.00,
500113,STEEL AUTH. ,A ,Q,95.00,98.35,94.90,95.35,95.35,93.95,7323,3186139,306230599.00,
500114,TITAN       ,A ,Q,802.50,812.00,796.60,807.55,805.30,797.30,2964,79118,63750423.00,
500116,IDBI BANK L ,A ,Q,62.25,69.90,62.25,67.60,67.60,62.80,8104,2741355,184977880.00,
500117,DCW LTD.    ,B ,Q,38.00,38.70,36.85,36.95,36.95,37.90,941,324209,12184178.00,
500119,DHAMPUR SUGA,B ,Q,208.50,211.90,204.50,207.25,207.25,204.45,1327,78913,16345301.00,
500120,DIAMINES&CHM,X ,Q,108.25,112.00,108.00,110.60,110.60,106.95,129,12430,1364555.00,
500123,ELANTAS     ,B ,Q,2182.45,2224.00,2142.45,2207.75,2172.00,2142.45,92,665,1449932.00,
500124,DR.REDDY'S  ,A ,Q,2194.80,2230.00,2181.90,2200.05,2200.05,2194.80,2335,132439,293660739.00,
500125,E.I.D.PAR   ,A ,Q,328.45,330.00,324.10,326.00,325.00,325.20,272,11248,3676567.00,
500126,MERCK LTD   ,B ,Q,1517.45,1586.00,1517.45,1546.05,1546.05,1511.85,439,4113,6411638.00,
500128,ELEC.CASTING,B ,Q,34.25,34.65,33.00,33.45,33.45,34.00,407,78216,2644167.00,
500132,EMPEE SUGARS,X ,Q,4.60,4.94,4.60,4.67,4.67,4.71,70,23491,113056.00,
500133,ESAB INDIA  ,B ,Q,812.00,844.70,812.00,835.15,831.15,821.70,85,761,634845.00,
500135,ESSEL PROP  ,B ,Q,276.80,287.40,273.60,274.25,274.00,279.20,184,6765,1878878.00,
500136,ESTER INDUS.,B ,Q,67.75,67.75,65.00,66.25,65.90,66.20,698,100991,6708812.00,
500139,FEDDERELEC  ,B ,Q,77.00,77.00,71.55,73.05,73.00,71.40,200,18670,1365347.00,
500141,FERRO ALLOYS,X ,Q,13.59,13.59,12.31,12.35,12.35,12.95,1150,1611882,20575346.00,
500143,P.H.CAPITAL ,X ,Q,28.35,28.35,28.35,28.35,28.35,27.00,1,5,141.00,
500144,FINOL. CABLE,A ,Q,715.00,715.00,661.15,698.05,702.90,670.15,792,35176,24310357.00,
500147,CMI FPE     ,X ,Q,1044.00,1049.80,975.00,1003.00,1003.00,1017.30,216,3672,3711121.00,
500148,UFLEX LTD   ,A ,Q,398.00,398.00,383.85,385.15,385.15,388.50,1168,71752,27805655.00,
500150,FOSECO INDIA,B ,Q,1825.00,1880.00,1801.00,1813.85,1825.00,1821.20,88,350,641643.00,
500151,GOLDEN TOB  ,T ,Q,70.80,70.80,68.00,69.95,70.30,68.20,28,2300,158298.00,
500153,GANESH BENZO,X ,Q,84.50,90.45,84.05,89.25,89.25,83.70,804,232407,20661133.00,
500155,GARDEN SILK ,B ,Q,42.05,43.90,42.05,42.80,43.20,41.60,207,20890,896750.00,
500159,METROGLOBL  ,X ,Q,90.80,97.90,84.20,95.65,97.90,87.45,66,5065,473418.00,
500160,GTL LTD.    ,B ,Q,14.00,14.60,13.81,14.30,14.31,13.61,187,52043,742337.00,
500163,GODFREY PH  ,A ,Q,870.10,903.25,865.75,895.95,895.95,860.95,1023,23959,21350185.00,
500164,GODREJ IND  ,A ,Q,553.00,556.20,548.10,551.95,553.55,549.90,307,11091,6133528.00,
500165,KANSAI NERO ,A ,Q,506.00,509.20,492.25,502.25,501.35,503.85,334,8099,4066168.00,
500166,GOODRICKE   ,X ,Q,435.00,450.00,435.00,446.00,446.50,439.60,182,7465,3330260.00,
500168,GOODYEAR (I),B ,Q,1124.85,1155.55,1122.00,1150.75,1155.50,1100.20,740,9582,10971392.00,
500170,GTN INDUS   ,B ,Q,18.95,22.50,18.95,22.35,22.35,19.05,172,53987,1148251.00,
500171,GHCL LTD    ,A ,Q,313.00,318.25,308.00,311.55,312.00,306.15,1067,96638,30432929.00,
500173,GUJ.FLOURO  ,B ,Q,787.40,791.05,780.75,785.95,788.40,774.20,105,9585,7522685.00,
500179,HCL INFOSYS ,A ,Q,58.00,61.45,57.70,60.50,60.50,57.60,5098,1012870,60632147.00,
500180,HDFC BANK   ,A ,Q,1860.00,1883.60,1859.45,1876.55,1880.00,1852.60,2637,84566,158339483.00,
500182,HEROMOTOCO  ,A ,Q,3530.10,3658.45,3530.10,3619.35,3615.00,3546.05,2619,17475,62968537.00,
500183,HIMACHAL FUT,A ,Q,31.25,32.20,30.30,30.60,30.60,30.70,3484,2293001,71340553.00,
500184,HSCL        ,B ,Q,165.90,170.40,165.50,168.50,168.50,164.55,1522,190233,32085412.00,
500185,HIND.CONSTN.,A ,Q,35.50,36.20,35.45,36.05,36.05,35.10,1655,781542,28061747.00,
500186,HIND.OIL EXP,B ,Q,120.75,122.80,120.25,120.60,120.60,119.10,1425,240052,29161510.00,
500187,HSIL        ,B ,Q,439.00,439.00,416.20,422.85,423.00,420.60,320,5824,2471583.00,
500188,HINDUS.ZI   ,A ,Q,309.60,312.00,303.00,307.35,307.35,303.85,1725,727777,221557361.00,
500189,HINDUJA VENT,B ,Q,799.00,920.00,793.70,843.30,843.30,787.75,1686,24216,20717516.00,
500191,HMT LTD.    ,Z ,Q,36.50,36.50,35.00,36.00,36.00,35.05,22,3125,110104.00,
500192,PRAG BOSIMI ,XT,Q,3.57,3.57,3.40,3.41,3.41,3.40,10,1149,3998.00,
500193,HOTEL LEELA.,B ,Q,24.75,25.05,23.10,23.40,23.40,23.80,1731,584578,14055738.00,
500199,I.G.PETRO   ,B ,Q,761.05,790.80,750.00,771.90,770.00,747.95,650,13314,10241592.00,
500201,IND.GLYCOLS ,B ,Q,499.70,524.95,499.70,514.95,514.95,492.55,2500,125887,65020959.00,
500202,IND.LEAS.DEV,XT,Q,5.89,5.89,5.89,5.89,5.89,5.61,3,800,4712.00,
500206,MARGO FIN   ,XT,Q,14.70,14.70,14.70,14.70,14.70,14.00,3,153,2249.00,
500207,INDO RAMA   ,B ,Q,38.45,40.50,38.45,39.35,39.60,37.95,229,60838,2369291.00,
500209,INFOSYS LTD ,A ,Q,1112.00,1120.00,1098.75,1103.80,1103.80,1111.80,4957,362750,401462873.00,
500210,INGERSOLL   ,B ,Q,750.50,764.00,750.00,763.85,762.10,743.25,161,7696,5868228.00,
500211,INSILCO LTD.,X ,Q,26.90,26.90,25.75,26.75,26.75,26.25,38,9785,257490.00,
500213,INTER.TRAVEL,X ,Q,200.00,201.00,192.30,194.75,194.75,201.75,250,14732,2883008.00,
500214,ION EXCHANGE,XT,Q,517.00,525.00,505.00,511.85,511.85,509.15,249,8211,4195364.00,
500215,AGRO TECH FO,B ,Q,660.00,680.00,648.00,669.55,672.80,645.10,230,1868,1247858.00,
500219,JAIN IRRIG  ,A ,Q,119.50,124.00,119.50,123.20,123.20,118.40,4679,998943,121634013.00,
500220,JASCH INDUST,X ,Q,73.25,83.70,70.30,79.25,80.70,73.35,260,38205,3010877.00,
500223,JCT LTD     ,X ,Q,3.63,3.76,3.60,3.71,3.70,3.59,255,337616,1244766.00,
500227,JINDAL POLYF,B ,Q,352.10,362.65,350.05,357.10,357.10,345.80,369,9253,3305062.00,
500228,JSWSL       ,A ,Q,311.00,315.40,309.40,310.65,310.65,309.10,3228,247209,77275444.00,
500231,UMANG DAIR  ,B ,Q,91.70,102.85,91.10,98.40,98.40,89.80,936,71423,6924630.00,
500233,KAJARIA CER.,A ,Q,617.45,623.65,605.50,608.90,609.00,614.85,1421,52314,31927411.00,
500234,KAKATIYA CEM,B ,Q,318.40,321.00,307.05,311.60,311.00,313.75,249,6424,2008083.00,
500235,KALYANI STEL,B ,Q,333.00,343.45,331.05,337.55,338.00,328.80,584,18890,6357127.00,
500238,WHIRLPOOL   ,A ,Q,1520.00,1547.85,1505.45,1508.50,1510.00,1534.40,223,4961,7547217.00,
500239,KG DENIM    ,X ,Q,61.90,61.90,58.50,59.70,59.65,60.90,127,19765,1180230.00,
500240,KINETIC ENG.,ST,Q,85.50,91.90,85.50,89.00,91.90,88.50,47,5404,472117.00,
500241,KIRL.BROS.  ,B ,Q,359.95,376.50,358.15,372.80,372.80,358.50,253,10367,3825393.00,
500243,KIRL INDUS  ,B ,Q,1336.10,1336.10,1260.25,1260.45,1260.45,1234.00,15,50,65690.00,
500245,KIRL.FERROUS,B ,Q,95.00,98.00,95.00,96.85,96.85,94.00,808,84717,8168207.00,
500247,KOTAK MAH.BK,A ,Q,1040.35,1044.55,1033.00,1042.80,1044.50,1032.60,1344,255774,265840379.00,
500249,KSB PUMPS   ,B ,Q,799.65,800.00,791.85,799.50,800.00,783.80,32,613,488822.00,
500250,L.G.BALKRISH,B ,Q,993.20,1030.00,993.20,1019.35,1019.35,966.90,354,3639,3695122.00,
500251,TRENT LTD.  ,A ,Q,329.00,329.00,316.55,323.15,324.00,317.20,234,6100,1957268.00,
500252,LAKSHMI MACH,A ,Q,5723.45,5900.00,5723.45,5865.25,5865.25,5745.90,128,868,5061149.00,
500253,LIC HOUS.FIN,A ,Q,520.00,524.90,513.00,521.15,521.15,511.30,1843,122622,63796229.00,
500254,UTTAMVALUE  ,B ,Q,0.25,0.26,0.24,0.25,0.25,0.25,508,16921304,4183623.00,
500255,LML LTD.    ,B ,Q,9.68,9.68,9.60,9.68,9.68,9.22,57,29067,281304.00,
500257,LUPIN LTD.  ,A ,Q,822.50,846.65,822.50,839.30,839.30,820.90,3224,124365,104222910.00,
500259,LYKA LABS   ,B ,Q,61.60,62.50,60.70,61.85,62.20,60.10,223,27083,1669722.00,
500260,RAMCOCEM    ,A ,Q,717.45,742.75,711.55,737.80,737.80,711.80,491,12364,9037907.00,
500264,MAFATLAL IND,X ,Q,290.25,305.00,280.10,300.00,300.00,304.10,118,11194,3301942.00,
500265,MAH.SEAMLESS,B ,Q,489.50,498.70,489.50,492.75,497.00,492.05,184,5432,2676938.00,
500266,MAH.SCOOTER ,B ,Q,2471.00,2471.00,2436.00,2445.30,2445.65,2456.05,89,883,2163466.00,
500267,MAJESTIC AUT,XT,Q,176.00,180.00,176.00,178.50,178.50,175.25,19,1164,207545.00,
500268,MANALI PETRO,B ,Q,38.45,39.30,37.40,38.65,38.95,37.70,836,250845,9714441.00,
500271,MFSL        ,A ,Q,527.00,539.40,517.60,521.15,521.15,527.60,640,212531,110931864.00,
500279,MIRC ELECT  ,B ,Q,57.40,58.55,54.10,56.15,56.15,56.00,2296,456139,25790737.00,
500280,CENTURY ENKA,B ,Q,333.15,337.70,332.15,334.05,334.05,330.40,179,7272,2434782.00,
500284,LORDS CHLORO,XT,Q,61.40,65.75,61.40,62.95,65.75,62.65,11,1445,90251.00,
500285,SPICEJET LTD,B ,Q,144.00,150.80,144.00,148.35,148.35,141.65,33554,4491085,665534768.00,
500288,MOREPEN LAB.,B ,Q,39.50,40.00,38.70,38.90,38.90,38.95,1884,753578,29586679.00,
500290,MRF LTD.    ,A ,Q,70486.90,71756.45,70365.10,71525.05,71550.00,69826.60,540,789,56294632.00,
500292,HEIDEL CEM  ,A ,Q,162.00,165.15,160.40,161.85,162.40,162.10,478,34655,5644565.00,
500294,NCC         ,A ,Q,116.00,119.80,114.10,118.50,118.50,114.35,2229,358684,42033044.00,
500295,VEDL        ,A ,Q,317.15,319.20,311.80,314.45,314.45,316.00,8676,1433428,451130136.00,
500296,NAHAR SPG.  ,B ,Q,117.30,117.45,111.90,112.95,112.60,116.75,206,21066,2407324.00,
500298,NAT.PEROXIDE,X ,Q,2241.00,2299.00,2175.00,2280.95,2280.95,2176.00,427,5138,11510579.00,
500300,GRASIM IND. ,A ,Q,1111.90,1140.00,1111.35,1132.45,1131.80,1109.25,856,26487,29903531.00,
500302,PEL         ,A ,Q,2640.00,2707.60,2640.00,2683.25,2685.05,2640.25,693,7976,21445633.00,
500304,NIIT LTD.   ,A ,Q,97.00,102.25,97.00,99.40,99.40,96.85,854,148278,14868184.00,
500306,JAYKAY      ,SS,Q,8.05,10.05,8.05,9.89,9.99,9.09,33,14383,141589.00,
500307,NIRLON      ,B ,Q,215.00,217.05,206.10,210.55,209.50,216.45,82,11334,2413600.00,
500312,ONGC CORPN  ,A ,Q,192.00,194.50,190.30,190.85,190.85,187.75,6836,1469026,282217843.00,
500313,OIL COUNTRY ,B ,Q,46.00,46.60,44.70,45.10,44.70,45.05,83,9900,451849.00,
500314,ORIENT HOTEL,B ,Q,56.70,57.90,55.50,56.45,56.10,55.40,429,60597,3439901.00,
500315,ORINTAL BANK,A ,Q,110.20,113.90,110.20,112.35,112.50,110.15,869,198708,22320362.00,
500317,OSWAL AGRO. ,T ,Q,14.55,14.60,13.55,13.80,13.80,14.15,60,12958,180899.00,
500319,INDIAN SUCRO,XT,Q,39.50,41.20,39.35,40.80,39.40,39.50,32,5986,242577.00,
500322,PANYAM CEMEN,X ,Q,55.65,55.65,53.80,54.65,54.65,54.00,125,19707,1073263.00,
500325,RELIANCE    ,A ,Q,901.10,918.00,901.10,914.70,914.70,897.95,5152,354136,322375683.00,
500327,PILITA      ,T ,Q,16.25,16.25,15.50,16.00,16.10,15.90,66,24832,397186.00,
500330,RAYMOND     ,A ,Q,980.00,993.50,964.20,980.05,981.80,965.40,1005,38922,38219898.00,
500331,PIDILITE    ,A ,Q,893.95,897.00,874.15,892.25,892.25,877.65,678,20527,18154397.00,
500333,PIX TRANS   ,X ,Q,181.50,182.95,173.00,176.15,176.15,194.15,1009,85030,15163026.00,
500335,BIRLA CORPN.,B ,Q,985.00,1015.00,985.00,1005.00,1015.00,1002.35,296,3088,3086004.00,
500336,SURYA ROSHNI,B ,Q,493.90,507.80,493.05,497.35,497.35,490.95,1695,73282,36625833.00,
500337,PRIME SECUR.,B ,Q,51.55,53.80,51.55,51.90,52.10,51.60,181,21211,1117629.00,
500338,PRISM CEMENT,B ,Q,134.50,137.25,134.20,136.30,136.30,133.00,903,80453,10953138.00,
500339,RAIN        ,A ,Q,396.60,408.70,389.45,392.50,392.50,391.65,5880,473794,189363651.00,
500343,AMJLAND     ,B ,Q,26.05,29.45,26.05,28.50,28.50,25.90,125,25711,728328.00,
500346,PUN.COMMUNI.,X ,Q,41.90,47.95,41.00,44.50,45.00,40.00,123,15414,680814.00,
500350,RSWM  LTD   ,B ,Q,351.00,355.00,345.00,351.00,348.75,347.05,143,8375,2934852.00,
500354,RAJSH.SUGAR ,B ,Q,43.00,43.00,41.95,42.30,42.55,41.95,71,3337,141693.00,
500355,RALLIS INDIA,A ,Q,231.45,237.00,230.90,232.95,232.95,229.25,620,44159,10340845.00,
500356,RAMANEWS    ,B ,Q,30.75,31.80,30.25,30.50,30.50,30.00,263,80512,2482266.00,
500357,RAMA PAPER  ,X ,Q,10.74,10.85,10.74,10.85,10.85,10.34,7,2700,29273.00,
500360,RAPICUT CARB,X ,Q,72.90,75.80,72.20,73.45,73.45,70.20,174,16350,1211485.00,
500365,RMGALLOY    ,XT,Q,10.34,10.76,10.34,10.76,10.76,10.55,19,18917,196954.00,
500366,ROLTA (I)   ,B ,Q,69.55,78.95,69.55,77.40,77.40,68.45,9127,1563710,118959858.00,
500367,RUBFILA INT.,X ,Q,76.00,79.50,76.00,78.65,79.50,76.35,124,16984,1335754.00,
500368,RUCHI SOYA  ,B ,Q,16.80,17.50,16.60,17.05,17.05,16.50,422,162925,2755455.00,
500370,SALORA INT. ,B ,Q,48.40,48.40,47.95,47.95,47.95,49.45,5,450,21600.00,
500372,SAMTEL COL  ,Z ,Q,0.95,0.95,0.95,0.95,0.95,0.99,8,12150,11542.00,
500378,JINDAL SAW  ,A ,Q,135.80,141.80,135.15,140.10,140.10,134.20,2447,380238,52840239.00,
500380,JK LAKSHMI  ,A ,Q,412.50,424.70,412.00,422.10,421.00,415.15,181,10065,4215682.00,
500387,SHREE CEMENT,A ,Q,17056.90,17174.55,16819.50,16937.10,16937.10,16971.15,200,325,5517053.00,
500390,REL INFRA   ,A ,Q,465.90,472.80,455.75,460.10,460.10,451.95,5489,504146,233439522.00,
500399,STEELCO GUJ.,X ,Q,8.10,9.70,8.10,9.13,9.50,8.98,42,11384,107272.00,
500400,TATA POWER  ,A ,Q,85.75,87.30,85.30,86.80,86.80,85.10,2506,314872,27245689.00,
500402,SPMLINFRA   ,B ,Q,130.15,131.95,128.05,128.80,128.55,127.80,132,2876,375055.00,
500403,SUNDARAM FAS,A ,Q,523.05,538.65,523.00,534.10,534.10,527.95,495,10945,5800151.00,
500404,SUNFLAG IRON,B ,Q,77.25,88.70,76.50,84.45,84.45,76.35,4468,1921388,153844798.00,
500405,SUPREME PET ,B ,Q,371.90,375.50,366.25,369.75,369.50,368.25,51,1024,379083.00,
500407,SWARAJ ENGIN,B ,Q,1974.00,1981.15,1960.10,1970.30,1965.00,1974.50,89,945,1860653.00,
500408,TATA ELXSI  ,A ,Q,1020.00,1022.00,1001.00,1006.30,1006.30,999.85,919,32856,33292141.00,
500410,ACC LTD     ,A ,Q,1687.00,1687.00,1623.60,1651.10,1647.45,1659.40,828,15673,26044965.00,
500411,THERMAX     ,A ,Q,1207.20,1207.20,1176.25,1180.75,1180.95,1187.20,102,444,527206.00,
500412,THIRUMALAI  ,B ,Q,2090.00,2188.00,2080.00,2165.55,2165.55,2062.35,1881,32190,69033667.00,
500413,THOMAS COOK ,B ,Q,241.00,243.80,239.15,243.00,241.60,237.95,388,10235,2479403.00,
500414,TIMEX GROUP ,XT,Q,53.05,55.75,53.00,54.85,53.50,53.70,128,46466,2517521.00,
500418,TOKYO PLAST ,B ,Q,110.70,117.80,110.70,114.85,114.65,110.25,72,2079,238634.00,
500420,TORRENT PHAR,A ,Q,1431.10,1442.60,1409.50,1423.90,1429.20,1430.90,811,10908,15557756.00,
500422,TRANSCHEM   ,X ,Q,37.50,39.65,36.20,38.60,38.95,36.70,60,8076,309530.00,
500425,AMBUJA CEME ,A ,Q,256.55,263.05,256.05,257.10,257.10,258.50,747,75456,19618701.00,
500426,UTLINDS     ,XT,Q,6.66,6.66,6.66,6.66,6.66,7.01,2,900,5994.00,
500429,UNIPHOS ENT.,B ,Q,86.50,91.00,83.50,88.05,88.05,84.80,43,12186,1034955.00,
500439,VARD HOLDNG ,B ,Q,4636.30,5400.00,4636.30,4821.25,4821.25,4771.50,261,991,4991096.00,
500440,HINDALCO    ,A ,Q,245.00,247.50,242.20,243.45,243.45,243.25,1987,428260,104387409.00,
500444,WEST COAS PA,B ,Q,265.10,277.90,265.10,274.30,274.30,270.75,657,25383,6993572.00,
500449,HIND.ORG.CHM,B ,Q,26.45,26.70,25.90,26.20,26.20,26.00,201,41367,1088292.00,
500450,MPIL CORP L ,X ,Q,151.45,167.35,151.45,167.35,167.35,159.40,6,108,17978.00,
500456,PAS.ACRYLON ,X ,Q,25.65,27.10,25.65,26.80,26.45,26.30,179,55372,1481458.00,
500459,PROCTER &GAM,A ,Q,9344.00,9388.00,9163.75,9349.65,9388.00,9286.20,82,190,1772306.00,
500460,MUKAND LTD. ,B ,Q,81.45,85.90,81.45,84.05,85.50,81.00,234,37545,3117100.00,
500463,AGCNET      ,B ,Q,118.20,118.20,116.80,116.80,116.80,112.60,11,875,103208.00,
500464,UCAL FUEL   ,B ,Q,278.95,288.35,278.95,282.20,283.95,276.70,729,38083,10795006.00,
500467,HARR.MALAYAL,B ,Q,89.00,91.00,87.15,89.90,89.90,88.55,126,8320,746775.00,
500469,FEDERAL BANK,A ,Q,95.50,96.75,94.80,95.35,95.35,95.35,1864,429025,41155151.00,
500470,TATA STEEL  ,A ,Q,718.00,718.00,697.80,712.50,712.50,683.65,19154,1335158,949191620.00,
500472,SKF INDIA   ,A ,Q,1812.65,1840.00,1785.55,1835.10,1835.00,1781.65,170,4583,8321337.00,
500477,ASHOK LEYL. ,A ,Q,135.00,136.70,132.70,133.35,133.35,134.30,3866,814268,109267715.00,
500480,CUMMINS (I) ,A ,Q,826.00,848.75,826.00,844.20,844.00,825.70,405,9155,7709982.00,
500483,TATA COMM   ,A ,Q,638.10,655.05,635.30,649.50,649.50,638.60,904,30001,19409081.00,
500488,ABBOTT (I)  ,B ,Q,5585.00,6109.95,5585.00,5927.55,5927.55,5589.30,360,1538,9060108.00,
500490,BAJ HOLD INV,A ,Q,2709.15,2709.30,2676.00,2681.55,2682.50,2673.80,126,544,1462303.00,
500493,BHARAT FORGE,A ,Q,767.50,781.25,764.00,776.10,776.10,761.90,3150,131256,101355605.00,
500495,ESCORTS LTD.,A ,Q,915.00,918.25,898.15,903.25,903.25,912.05,2178,119466,108302243.00,
500500,HIND.MOTORS ,T ,Q,8.38,9.26,8.38,9.25,9.25,8.82,232,137399,1264237.00,
500510,LARSEN & TOU,A ,Q,1333.00,1355.00,1333.00,1351.05,1351.05,1329.35,4126,144721,195313422.00,
500520,MAH & MAH   ,A ,Q,766.70,770.00,744.00,746.70,746.70,749.95,3689,173572,130635362.00,
500530,BOSCH LTD   ,A ,Q,19546.70,19637.20,19481.45,19544.25,19544.25,19529.20,270,850,16640156.00,
500540,PREMIER LTD ,B ,Q,30.60,32.35,29.90,31.50,31.50,29.45,420,10386,328276.00,
500547,BHARAT PET. ,A ,Q,476.00,480.70,463.00,465.60,465.60,474.85,3240,235018,109747637.00,
500550,SIEMENS LTD.,A ,Q,1236.00,1260.55,1236.00,1254.20,1254.20,1232.85,359,9447,11815813.00,
